35.26;2.59125;1007.04;;;
34.00;2.6;1018.61;;;
31.93;2.59;1040.94;;;
32.32;2.6;1038.55;;;
31.18;2.5925;1051.33;;;
31.34;2.5;1072.28;;;
31.97;2.5;1069.63;;;
33.39;2.48125;1071.38;;;
35.12;2.44;1062.44;;;
34.83;2.43125;1056.75;;;
31.60;2.43;1080.99;;;
31.50;2.43;1097.43;;;
35.27;2.45625;1091.65;;;
35.31;2.43125;1089.98;;;
32.88;2.42;1097.54;;;
35.08;2.41;1077.09;;;
34.95;2.39;1068.61;;;
34.11;2.36625;1073.48;;;
32.25;2.3525;1089.90;;;
32.00;2.35;1084.78;;;
30.95;2.33;1085.20;;;
29.46;2.31;1100.09;;;
28.42;2.28;1104.61;;;
31.64;2.27;1078.30;;;
33.46;2.23;1059.79;;;
33.56;2.2;1059.78;;;
32.31;2.21;1084.10;;;
30.71;2.2;1087.20;;;
30.50;2.165;1102.84;;;
28.80;2.135;1118.86;;;
29.13;2;1115.80;;;
28.62;1.99875;1118.54;;;
27.44;2.01625;1120.31;;;
29.35;2.025;1118.33;;;
26.47;2.01125;1139.09;;;
26.56;2.02125;1141.21;;;
25.56;2.1;1142.24;;;
25.07;2.13875;1138.65;;;
24.46;2.15;1151.06;;;
24.12;2.11313;1142.66;;;
24.19;2.13;1137.03;;;
23.25;2.15625;1150.34;;;
23.79;2.15563;1157.42;;;
24.00;2.1675;1149.50;;;
25.90;2.09625;1128.52;;;
25.18;2.08125;1140.20;;;
23.84;2.03188;1139.45;;;
25.77;2.0075;1129.90;;;
24.08;2;1144.80;;;
23.02;1.98125;1170.35;;;
23.71;2.02;1167.10;;;
23.49;2.00375;1158.31;;;
25.62;1.93;1139.93;;;
25.30;1.9;1136.76;;;
24.87;1.86313;1137.07;;;
25.91;1.87;1119.38;;;
24.63;1.895;1123.09;;;
24.26;1.90125;1134.36;;;
23.29;1.91;1142.92;;;
22.58;1.9025;1149.56;;;
23.67;1.9025;1139.93;;;
22.50;1.9;1144.89;;;
22.62;1.90375;1144.65;;;
22.29;1.90375;1149.37;;;
21.59;1.90875;1157.13;;;
21.40;1.88125;1161.02;;;
23.80;1.88125;1148.08;;;
22.71;1.86375;1154.67;;;
21.34;1.87563;1165.27;;;
20.45;1.87;1172.51;;;
21.94;1.87;1164.89;;;
21.83;1.8425;1160.71;;;
22.13;1.84375;1155.14;;;
22.36;1.83125;1156.55;;;
22.60;1.82688;1145.60;;;
23.58;1.72375;1138.41;;;
22.70;1.72375;1146.19;;;
23.45;1.71563;1127.57;;;
22.25;1.74;1138.88;;;
22.52;1.77;1127.58;;;
23.61;1.8;1119.31;;;
21.88;1.8;1128.18;;;
21.15;1.81;1132.15;;;
21.01;1.87;1133.28;;;
21.14;1.87;1133.06;;;
24.35;1.87;1100.64;;;
23.22;1.86;1113.57;;;
21.09;1.88;1130.20;;;
21.12;1.92;1122.20;;;
24.87;1.90875;1094.44;;;
25.45;1.9;1090.02;;;
26.09;1.9;1083.51;;;
25.11;1.9;1080.17;;;
23.26;1.9;1096.22;;;
21.78;1.8925;1111.94;;;
21.62;1.89;1107.50;;;
20.85;1.9;1118.51;;;
21.77;1.91;1116.48;;;
22.37;1.91;1104.18;;;
24.43;1.90125;1083.34;;;
